epoch_s,price,volume,ma_fast,ma_medium,ma_slow,delta_ma_fast,delta_ma_medium,delta_ma_slow,forecast_fast,forecast_medium,forecast_slow
1076686800,115.403,3263,115.38,115.54,115.75,0.018,-0.028,-0.018,-0.018,-0.131,-0.144
1076686860,115.403,648,115.4,115.51,115.73,0.017,-0.025,-0.018,-0.123,-0.188,-0.135
1076686920,115.409,769,115.4,115.48,115.71,0.003,-0.024,-0.017,-0.176,-0.177,-0.189
1076686980,115.385,933,115.4,115.45,115.69,-0.005,-0.023,-0.016,-0.239,-0.142,-0.173
1076687040,115.28,776,115.36,115.42,115.67,-0.036,-0.032,-0.02,-0.157,-0.019,-0.056
1076687100,115.233,6583,115.3,115.38,115.65,-0.051,-0.033,-0.021,-0.067,-0.03,0.011
1076687160,115.146,4100,115.22,115.33,115.62,-0.069,-0.037,-0.025,0.123,0.001,0.1
1076687220,115.123,2776,115.17,115.31,115.59,-0.045,-0.019,-0.025,0.149,-0.011,0.121
1076687280,115.166,878,115.15,115.29,115.56,-0.019,-0.015,-0.024,0.049,-0.095,0.069
1076687340,115.269,1155,115.19,115.28,115.54,0.036,-0.011,-0.021,-0.037,-0.198,-0.044
1076687400,115.272,271,115.24,115.27,115.51,0.043,-0.011,-0.02,-0.029,-0.155,-0.068
1076687460,115.215,2605,115.25,115.25,115.49,0.014,-0.016,-0.02,0.046,-0.114,-0.055
1076687520,115.232,635,115.24,115.23,115.47,-0.011,-0.015,-0.018,-0.029,-0.136,-0.061
1076687580,115.243,617,115.23,115.22,115.45,-0.008,-0.012,-0.016,-0.096,-0.108,0.007
1076687640,115.261,1026,115.25,115.22,115.44,0.013,-0.002,-0.011,-0.149,-0.074,0.004
1076687700,115.203,1742,115.24,115.21,115.42,-0.008,-0.003,-0.017,-0.132,-0.021,0.057
1076687760,115.147,1503,115.2,115.21,115.41,-0.028,0,-0.014,-0.076,0.061,0.105
1076687820,115.112,1824,115.15,115.21,115.39,-0.043,-0.001,-0.017,0.005,0.105,0.137
1076687880,115.071,841,115.11,115.2,115.37,-0.038,-0.008,-0.018,0.03,0.138,0.066
1076687940,115.071,895,115.08,115.18,115.34,-0.022,-0.017,-0.018,0.025,0.199,0.07
1076688000,115.117,1494,115.09,115.17,115.32,0.001,-0.013,-0.018,0.018,0.142,0.088
1076688060,115.101,196,115.1,115.16,115.3,0.009,-0.01,-0.017,0.086,0.167,0.111
1076688120,115.096,530,115.1,115.14,115.28,0.007,-0.012,-0.017,0.086,0.124,0.143
1076688180,115.135,419,115.11,115.13,115.27,0.005,-0.009,-0.015,0.073,0.077,0.109
1076688240,115.187,1616,115.14,115.12,115.25,0.025,-0.006,-0.013,0.03,0.037,0.052
1076688300,115.182,1314,115.17,115.12,115.24,0.025,-0.002,-0.013,0.027,0.062,0.072
1076688360,115.208,270,115.19,115.13,115.23,0.021,0.005,-0.011,0.062,0.038,0.039
1076688420,115.217,1102,115.2,115.14,115.22,0.009,0.009,-0.004,0.042,0.027,0.068
1076688480,115.209,1365,115.21,115.15,115.22,0.008,0.012,-0.004,0.059,0.026,0.082
1076688540,115.27,5012,115.23,115.17,115.21,0.018,0.017,-0.004,-0.05,-0.045,0.037
1076688600,115.259,607,115.25,115.19,115.21,0.012,0.012,-0.004,-0.047,-0.055,0.108
1076688660,115.268,783,115.27,115.2,115.2,0.017,0.014,-0.004,-0.044,-0.108,0.06
1076688720,115.22,714,115.25,115.22,115.2,-0.014,0.011,-0.005,0.024,-0.049,0.101
1076688780,115.212,318,115.23,115.22,115.19,-0.014,0.007,-0.005,0.034,0.038,0.113
1076688840,115.224,86,115.22,115.23,115.19,-0.013,0.003,-0.002,0.02,0.041,0.11
1076688900,115.244,136,115.23,115.23,115.19,0.007,0.005,0,-0.009,0.016,0.066
1076688960,115.246,144,115.24,115.24,115.19,0.01,0.003,0.003,-0.021,0.006,0.014
1076689020,115.244,305,115.24,115.24,115.2,0.006,0.002,0.003,-0.04,0.005,-0.013
1076689080,115.235,142,115.24,115.24,115.2,-0.003,0.002,0.002,-0.075,-0.098,0.013
1076689140,115.225,158,115.23,115.24,115.2,-0.006,-0.004,-0.001,-0.054,-0.084,-0.009
1076689200,115.204,260,115.22,115.23,115.2,-0.012,-0.005,-0.002,0.046,0.001,0.014
1076689260,115.16,347,115.2,115.22,115.19,-0.022,-0.009,-0.002,0.105,0.052,0.13
1076689320,115.171,177,115.18,115.22,115.19,-0.016,-0.004,-0.002,0.089,0.068,0.05
1076689380,115.25,547,115.19,115.22,115.19,0.013,0.003,0,0.002,-0.006,-0.045
1076689440,115.265,249,115.23,115.22,115.19,0.03,0.004,0,-0.016,-0.026,-0.071
1076689500,115.26,340,115.26,115.23,115.19,0.026,0.001,0.002,-0.123,-0.006,-0.146
1076689560,115.252,57,115.26,115.23,115.2,0.001,0.001,0.003,-0.111,-0.005,-0.076
1076689620,115.249,283,115.25,115.23,115.2,-0.005,0,0.004,-0.044,0.036,-0.04
1076689680,115.137,494,115.21,115.22,115.2,-0.036,-0.009,0.002,0.075,0.154,0.057
1076689740,115.141,271,115.18,115.21,115.21,-0.032,-0.007,0.002,0.098,0.166,-0.032
1076689800,115.205,202,115.16,115.21,115.21,-0.013,0,0.003,0.039,0.162,-0.145
1076689860,115.212,564,115.19,115.21,115.21,0.022,0.005,0.003,0.027,0.116,-0.153
1076689920,115.239,323,115.22,115.22,115.22,0.028,0.006,0.004,0.015,0.082,-0.162
1076689980,115.244,274,115.23,115.22,115.22,0.011,-0.001,0.003,0.003,0.081,-0.155
1076690040,115.239,322,115.24,115.22,115.22,0.008,-0.002,0.002,0.046,0.095,-0.176
1076690100,115.254,28,115.25,115.22,115.23,0.004,-0.001,0.002,0.037,0.056,-0.204
1076690160,115.247,79,115.25,115.22,115.23,0.001,-0,0.001,0.06,0.013,-0.211
1076690220,115.285,3980,115.26,115.22,115.23,0.013,0.003,0.002,0.082,-0.054,-0.101
1076690280,115.291,2672,115.27,115.24,115.23,0.011,0.013,0.002,0.037,-0.043,-0.209
1076690340,115.307,231,115.29,115.25,115.23,0.017,0.014,0.001,0.014,-0.091,-0.229
1076690400,115.367,1106,115.32,115.27,115.24,0.024,0.014,0.003,-0.042,-0.149,-0.244
1076690460,115.328,159,115.33,115.28,115.24,0.011,0.01,0.002,0.006,-0.038,-0.191
1076690520,115.321,375,115.34,115.29,115.24,0.004,0.007,0.003,-0.011,-0.1,-0.173
1076690580,115.325,169,115.32,115.3,115.25,-0.012,0.007,0.003,-0.065,-0.12,-0.272
1076690640,115.334,111,115.33,115.31,115.25,0.002,0.008,0.003,-0.103,-0.14,-0.329
1076690700,115.31,302,115.32,115.31,115.25,-0.003,0.005,0.002,-0.062,-0.196,-0.244
1076690760,115.26,398,115.3,115.31,115.25,-0.019,0.001,0,-0.044,-0.084,-0.146
1076690820,115.231,103,115.27,115.31,115.25,-0.03,-0.005,-0,-0.013,-0.022,-0.191
1076690880,115.248,199,115.25,115.3,115.25,-0.018,-0.004,0,0.042,-0.054,-0.155
1076690940,115.216,400,115.23,115.29,115.25,-0.013,-0.008,-0,0.005,-0.107,-0.071
1076691000,115.218,504,115.23,115.28,115.25,-0.004,-0.013,0,-0.013,-0.158,-0.06
1076691060,115.29,8045,115.24,115.28,115.26,0.012,-0.003,0.004,-0.096,-0.231,-0.289
1076691120,115.221,358,115.24,115.27,115.26,0.001,-0.009,0.001,-0.107,-0.144,-0.328
1076691180,115.205,614,115.24,115.25,115.26,-0.004,-0.01,-0.001,-0.029,-0.116,-0.332
1076691240,115.194,2004,115.21,115.24,115.25,-0.028,-0.012,-0.002,0.015,-0.131,-0.349
1076691300,115.114,996,115.17,115.22,115.25,-0.031,-0.017,-0.004,0.08,-0.064,-0.259
1076691360,115.176,705,115.16,115.21,115.25,-0.008,-0.007,-0.002,-0.067,-0.14,-0.252
1076691420,115.209,376,115.17,115.21,115.25,0.004,-0.002,-0.001,-0.149,-0.025,-0.3
1076691480,115.194,157,115.19,115.2,115.25,0.023,-0.005,0.002,-0.135,-0.112,-0.372
1076691540,115.109,187,115.17,115.19,115.25,-0.019,-0.009,-0.001,-0.032,-0.031,-0.261
1076691600,115.06,2257,115.12,115.18,115.24,-0.043,-0.014,-0.004,0.029,0.063,-0.123
1076691660,115.059,5343,115.08,115.15,115.24,-0.039,-0.02,-0.004,0.004,0.078,-0.13
1076691720,115.077,397,115.07,115.14,115.23,-0.009,-0.013,-0.005,-0.027,0.071,-0.137
1076691780,115.089,158,115.07,115.13,115.23,0.008,-0.01,-0.004,-0.053,-0.036,-0.16
1076691840,115.063,2544,115.08,115.12,115.22,0.001,-0.011,-0.005,0.121,-0.058,-0.135
1076691900,115.05,521,115.07,115.11,115.21,-0.008,-0.006,-0.006,0.032,0.016,-0.129
1076691960,115.036,400,115.05,115.09,115.21,-0.015,-0.012,-0.006,0.042,0.078,-0.147
1076692020,115.184,1406,115.09,115.09,115.2,0.035,-0.002,-0.003,-0.061,-0.144,-0.295
1076692080,115.082,1559,115.1,115.08,115.2,0.009,-0.01,-0.006,0.055,0.011,-0.152
1076692140,115.078,336,115.11,115.08,115.19,0.012,-0.003,-0.007,0.07,0.067,-0.182
1076692200,115.123,276,115.09,115.08,115.18,-0.018,0.005,-0.007,-0.07,0.035,-0.271
1076692260,115.137,95,115.11,115.09,115.17,0.016,0.007,-0.006,-0.132,-0.136,-0.257
1076692320,115.148,181,115.14,115.1,115.17,0.02,0.006,-0.005,-0.082,-0.255,-0.259
1076692380,115.053,2298,115.11,115.1,115.16,-0.02,-0.003,-0.008,0.061,-0.18,-0.149
1076692440,115.005,1300,115.07,115.09,115.15,-0.038,-0.005,-0.01,0.035,-0.16,-0.081
1076692500,115.066,2340,115.04,115.09,115.14,-0.024,0.001,-0.007,0.027,-0.211,-0.134
1076692560,115.114,535,115.06,115.1,115.13,0.018,0.007,-0.004,0.031,-0.19,-0.154
1076692620,115.04,412,115.07,115.08,115.13,0.01,-0.013,-0.006,0.118,-0.131,-0.096
1076692680,115.093,305,115.08,115.09,115.12,0.008,0.001,-0.004,-0.092,-0.271,-0.163
1076692740,115.145,426,115.09,115.09,115.12,0.009,0.006,-0.002,-0.252,-0.297,-0.212
1076692800,115.158,2147,115.13,115.1,115.12,0.034,0.003,-0.002,-0.285,-0.221,-0.207
1076692860,115.001,1541,115.1,115.08,115.11,-0.027,-0.012,-0.008,-0.156,-0.072,-0.023
1076692920,114.893,3011,115.02,115.06,115.1,-0.073,-0.022,-0.01,-0.038,0.047,0.088
1076692980,114.873,1798,114.92,115.04,115.09,-0.083,-0.016,-0.01,0.051,0.056,0.106
1076693040,114.845,2470,114.87,115.02,115.08,-0.045,-0.014,-0.01,0.064,0.083,0.137
1076693100,114.855,2518,114.86,115,115.07,-0.011,-0.018,-0.008,-0.033,0.066,0.123
1076693160,114.924,495,114.87,114.98,115.06,0.015,-0.017,-0.007,-0.076,-0.035,0.037
1076693220,114.909,6091,114.9,114.97,115.05,0.019,-0.011,-0.009,0.028,-0.02,0.049
1076693280,114.822,2202,114.88,114.94,115.04,-0.01,-0.024,-0.011,0.107,0.108,0.146
1076693340,114.848,2235,114.86,114.91,115.03,-0.022,-0.026,-0.008,0.092,0.048,0.145
1076693400,114.937,765,114.87,114.89,115.02,0.008,-0.019,-0.004,-0.008,-0.085,0.086
1076693460,114.929,381,114.9,114.88,115.02,0.031,-0.006,-0.004,-0.001,-0.049,0.091
1076693520,114.94,582,114.94,114.89,115.01,0.027,0.004,-0.004,-0.019,-0.051,0.077
1076693580,114.929,310,114.93,114.89,115.01,-0.002,0.005,-0.005,-0.04,-0.025,0.055
1076693640,114.928,748,114.93,114.9,115,-0,0.007,-0.004,-0.039,-0.004,0.084
1076693700,114.921,128,114.93,114.91,115,-0.006,0.006,-0.004,0.009,0.011,0.08
1076693760,114.889,458,114.91,114.91,115,-0.012,-0.003,-0.004,0.007,0.071,0.146
1076693820,114.889,263,114.9,114.9,114.99,-0.011,-0.002,-0.009,-0.037,0.055,0.203
1076693880,114.93,218,114.9,114.91,114.98,0.003,0.009,-0.004,-0.05,0,0.147
1076693940,114.896,496,114.91,114.92,114.97,0.002,0.004,-0.005,-0.007,0.037,0.144
1076694000,114.852,170,114.89,114.91,114.97,-0.011,-0.007,-0.008,0.052,0.099,0.17
1076694060,114.88,50,114.88,114.91,114.96,-0.015,-0.004,-0.007,0.044,0.098,0.15
1076694120,114.889,45,114.87,114.9,114.95,-0.002,-0.004,-0.008,0.043,0.092,0.12
1076694180,114.904,71,114.89,114.9,114.94,0.015,-0.002,-0.004,0.056,0.075,0.082
1076694240,114.924,180,114.91,114.9,114.94,0.013,-0,-0.002,0.02,0.058,0.068
1076694300,114.932,368,114.92,114.9,114.94,0.012,0.001,-0.004,-0.002,0.046,0.093
1076694360,114.96,156,114.94,114.91,114.93,0.016,0.006,-0.004,-0.027,0.001,0.044
1076694420,114.944,1187,114.95,114.91,114.93,0.006,0.005,-0.003,0.007,0.014,0.1
1076694480,114.93,348,114.94,114.91,114.92,-0.001,0,-0.005,0.048,0.038,0.156
1076694540,114.933,95,114.94,114.91,114.92,-0.008,0.003,-0.006,0.048,0.06,0.132
1076694600,114.951,91,114.94,114.92,114.91,0.002,0.009,-0.006,0.028,0.072,0.12
1076694660,114.978,194,114.95,114.93,114.91,0.014,0.009,-0.001,0.004,0.042,0.102
1076694720,114.981,179,114.97,114.94,114.91,0.014,0.008,0.003,-0.003,0.036,0.089
1076694780,114.979,2188,114.98,114.95,114.91,0.008,0.007,0.003,-0.018,0.005,0.098
1076694840,114.982,303,114.98,114.96,114.92,0.001,0.005,0.004,-0.024,0.03,0.102
1076694900,114.978,66,114.98,114.96,114.92,-0.001,0.004,0.004,-0.01,0.023,0.095
1076694960,114.961,169,114.97,114.96,114.92,-0.005,0,0.001,0.032,0.074,0.105
1076695020,114.958,240,114.97,114.96,114.93,-0.007,0.001,0.001,0.065,0.134,0.083
1076695080,114.968,1113,114.96,114.97,114.93,-0.003,0.003,0.004,0.052,0.109,0.023
1076695140,114.993,641,114.97,114.97,114.94,0.009,0.005,0.004,0.024,0.047,-0.017
1076695200,115.023,1124,114.99,114.98,114.94,0.019,0.006,0.002,-0.039,-0.001,-0.014
1076695260,115.02,1534,115.01,114.98,114.94,0.015,0.004,0.003,-0.008,0.01,-0.037
1076695320,115.017,214,115.02,114.99,114.94,0.007,0.003,0.002,-0.016,-0.008,-0.054
1076695380,114.984,1011,115.01,114.99,114.95,-0.011,0,0.002,0.051,0.002,0.005
1076695440,115.012,97,115,114.99,114.95,-0.002,0.003,0.002,0.08,-0.02,-0.01
1076695500,115.001,281,115,114.99,114.95,-0.005,0.002,0.002,0.076,0.024,0.008
1076695560,115.035,233,115.02,115,114.96,0.015,0.006,0.004,0.005,-0.031,-0.012
1076695620,115.092,325,115.04,115.01,114.96,0.023,0.012,0.006,-0.07,-0.048,-0.05
1076695680,115.077,291,115.07,115.03,114.97,0.022,0.009,0.004,-0.047,0.009,-0.064
1076695740,115.04,203,115.07,115.03,114.97,0.001,0.004,0.004,-0.031,0.025,-0.03
1076695800,115.022,439,115.05,115.03,114.98,-0.02,-0,0.005,-0.036,0.049,-0.012
1076695860,115.03,135,115.03,115.03,114.98,-0.014,0.001,0.004,-0.038,0.05,-0.019
1076695920,115.009,213,115.02,115.03,114.99,-0.009,-0.001,0.003,0.016,0.061,0.021
1076695980,114.986,169,115.01,115.03,114.99,-0.01,0,0.002,0.018,0.091,0.034
1076696040,114.992,222,115,115.03,114.99,-0.011,-0.002,0.002,0.052,0.092,0.048
1076696100,115.025,126,115,115.03,115,0.005,0.002,0.003,0.061,0.048,0.014
1076696160,115.004,123,115.01,115.03,115,0.005,-0.003,0.001,0.061,0.062,0.002
1076696220,115.044,332,115.02,115.02,115,0.015,-0.004,0.003,0.027,-0.003,-0.067
1076696280,115.086,574,115.04,115.02,115.01,0.018,0.001,0.005,-0.006,-0.095,-0.123
1076696340,115.065,1566,115.06,115.03,115.01,0.018,0.002,0.004,0.005,-0.089,-0.105
1076696400,115.071,92,115.07,115.03,115.01,0.008,0.004,0.003,0.006,-0.062,-0.108
1076696460,115.08,169,115.07,115.04,115.02,-0.002,0.004,0.003,0.004,-0.097,-0.113
1076696520,115.07,15,115.07,115.04,115.02,0.001,0.005,0.003,0.003,-0.107,-0.09
1076696580,115.077,39,115.08,115.05,115.02,0.002,0.008,0.003,-0.011,-0.088,-0.076
1076696640,115.084,401,115.08,115.06,115.03,0.001,0.008,0.003,-0.043,-0.082,-0.028
1076696700,115.073,218,115.08,115.07,115.03,0.001,0.004,0.003,-0.082,-0.064,-0.02
1076696760,115.066,352,115.07,115.07,115.03,-0.003,0.005,0.003,-0.09,-0.043,-0.014
1076696820,115.041,212,115.06,115.07,115.04,-0.012,-0,0.002,-0.032,0.001,-0.009
1076696880,114.991,54,115.03,115.06,115.04,-0.024,-0.008,0.001,-0.008,0.022,0.034
1076696940,114.976,143,115,115.05,115.04,-0.026,-0.008,-0,-0.013,0.034,0.053
1076697000,115.009,2586,114.99,115.05,115.04,-0.009,-0.005,-0,-0.02,0.001,0.018
1076697060,114.983,405,114.99,115.04,115.03,-0.002,-0.008,-0.001,0.019,0.028,0.039
1076697120,114.963,1247,114.99,115.03,115.03,-0.004,-0.009,-0.002,0.046,0.067,0.051
1076697180,114.989,164,114.98,115.02,115.03,-0.006,-0.008,0,0.034,0.031,0.049
1076697240,115.002,81,114.98,115.01,115.03,0.006,-0.007,-0,0.04,0.038,0.044
1076697300,115.009,191,115,115,115.03,0.013,-0.006,0,0.004,0.03,0.041
1076697360,115.023,68,115.01,115,115.03,0.01,-0.004,-0,-0.013,-0.017,0.039
1076697420,115.042,222,115.02,115,115.03,0.012,0,-0.001,-0.032,-0.065,0.027
1076697480,115.013,586,115.03,115,115.03,0.001,0.002,-0.002,-0.002,-0.05,0.066
1076697540,115.01,609,115.02,115,115.03,-0.004,0.003,-0.001,0.02,-0.05,0.09
1076697600,115.01,70,115.01,115,115.03,-0.009,0,-0,0.01,-0.047,0.097
1076697660,115.011,1250,115.01,115.01,115.03,-0.001,0.002,-0.001,0.029,-0.044,0.052
1076697720,115.03,47,115.02,115.01,115.03,0.006,0.006,0.001,0.009,-0.05,0.036
1076697780,115.02,38,115.02,115.02,115.03,0.003,0.003,0.001,-0.014,-0.019,0.031
1076697840,115.04,52,115.03,115.02,115.03,0.008,0.003,0.001,-0.063,0.016,0.008
1076697900,115.039,130,115.03,115.02,115.03,0.003,0.003,0,-0.076,0.014,0.009
1076697960,115.006,333,115.03,115.02,115.03,-0.004,-0.001,0,-0.046,0.046,0.069
1076698020,114.977,174,115.01,115.02,115.03,-0.018,-0.006,-0.002,-0.014,0.055,0.157
1076698080,114.963,101,114.98,115.01,115.02,-0.022,-0.004,-0.004,0.004,0.062,0.191
1076698140,114.96,175,114.97,115.01,115.02,-0.013,-0.004,-0.003,0.02,0.069,0.2
1076698200,114.963,72,114.96,115,115.02,-0.004,-0.004,-0.003,0.038,0.064,0.215
1076698260,114.967,162,114.96,115,115.01,0.001,-0.004,-0.003,0.089,0.055,0.256
1076698320,114.98,124,114.97,114.99,115.01,0.006,-0.004,-0.003,0.073,0.034,0.241
1076698380,115.001,380,114.98,114.99,115.01,0.011,-0.002,-0.002,0.051,0.037,0.208
1076698440,115.056,535,115.01,114.99,115.01,0.026,0.001,-0.001,-0.024,-0.01,0.126
1076698500,115.053,144,115.04,114.99,115.01,0.021,0.001,-0.001,-0.028,-0.003,0.139
1076698560,115.052,76,115.05,115,115.01,0.015,0.004,-0,-0.023,0.01,0.135
1076698620,115.032,232,115.05,115,115.01,-0.007,0.005,-0,-0.005,0.037,0.15
1076698680,115.025,84,115.04,115.01,115.01,-0.008,0.005,0.001,-0.003,0.054,0.172
1076698740,115.029,835,115.03,115.02,115.01,-0.007,0.006,0.002,-0.015,0.071,0.141
1076698800,115.027,64,115.03,115.02,115.01,-0.001,0.006,0.001,0.011,0.08,0.148
1076698860,115.022,68,115.03,115.03,115.01,-0.001,0.005,0.001,0.024,0.041,0.174
1076698920,115.014,142,115.02,115.03,115.01,-0.004,0.003,0.001,0.036,0.052,0.17
1076698980,115.038,2433,115.02,115.03,115.01,0.003,0.003,0.001,0.024,0.013,0.132
1076699040,115.046,912,115.03,115.03,115.02,0.007,-0.001,0.001,0.023,0.002,0.11
1076699100,115.05,90,115.04,115.03,115.02,0.01,-0,0.001,0.029,-0.002,0.053
1076699160,115.062,381,115.05,115.03,115.02,0.007,0.001,0.001,0.038,0.013,0.056
1076699220,115.069,370,115.06,115.04,115.02,0.007,0.003,0.001,0.038,0.065,0.054
1076699280,115.079,166,115.07,115.04,115.02,0.008,0.005,0.002,-0.016,0.075,0.047
1076699340,115.1,1108,115.08,115.05,115.02,0.011,0.006,0.003,-0.034,0.06,0.04
1076699400,115.107,1411,115.1,115.06,115.03,0.011,0.007,0.003,-0.056,0.071,0.016
1076699460,115.063,254,115.09,115.06,115.03,-0.005,0.004,0.002,-0.015,0.16,0.149
1076699520,115.066,132,115.08,115.07,115.03,-0.01,0.005,0.001,-0.018,0.155,0.111
1076699580,115.051,33,115.06,115.07,115.03,-0.016,0.001,0.001,0.024,0.158,0.119
1076699640,115.048,1104,115.06,115.07,115.03,-0.004,0,0,0.086,0.134,0.105
1076699700,115.048,169,115.05,115.07,115.03,-0.005,-0,0,0.106,0.144,0.118
1076699760,115.075,142,115.06,115.07,115.03,0.007,0.001,0.002,0.085,0.112,0.048
1076699820,115.134,911,115.09,115.08,115.04,0.025,0.006,0.005,0.044,0.048,-0.006
1076699880,115.154,304,115.12,115.08,115.05,0.031,0.007,0.006,0.069,0.043,0.018
1076699940,115.16,2812,115.15,115.09,115.05,0.025,0.005,0.006,0.061,0.01,-0.038
1076700000,115.178,337,115.16,115.1,115.06,0.013,0.006,0.006,0.031,-0.003,-0.064
1076700060,115.223,1808,115.19,115.11,115.07,0.02,0.014,0.007,-0.041,-0.027,-0.163
1076700120,115.221,561,115.21,115.13,115.08,0.018,0.013,0.007,-0.029,-0.037,-0.145
1076700180,115.209,925,115.22,115.14,115.08,0.009,0.014,0.006,-0.022,-0.039,-0.123
1076700240,115.182,159,115.2,115.16,115.09,-0.012,0.012,0.004,0,-0.026,-0.079
1076700300,115.192,221,115.19,115.17,115.09,-0.008,0.013,0.004,0.005,-0.089,-0.09
1076700360,115.187,107,115.19,115.18,115.1,-0.006,0.01,0.004,-0.017,-0.069,-0.109
1076700420,115.182,182,115.19,115.19,115.1,0,0.004,0.004,-0.007,-0.059,-0.131
1076700480,115.197,462,115.19,115.19,115.11,0.001,0.004,0.005,-0.001,-0.071,-0.206
1076700540,115.17,364,115.18,115.19,115.11,-0.005,0.001,0.004,0.014,-0.03,-0.213
1076700600,115.175,1180,115.18,115.19,115.12,-0.002,-0,0.004,-0.005,-0.052,-0.216
1076700660,115.196,102,115.18,115.19,115.12,-0,-0.002,0.005,-0.04,0.016,-0.209
1076700720,115.184,614,115.19,115.19,115.13,0.004,-0.003,0.005,-0.081,-0.007,-0.176
1076700780,115.17,65,115.18,115.18,115.13,-0.001,-0.003,0.004,-0.052,0,-0.141
1076700840,115.156,621,115.17,115.18,115.14,-0.012,-0.002,0.003,-0.033,-0.003,-0.142
1076700900,115.103,235,115.14,115.17,115.14,-0.023,-0.008,0.002,0.023,0.063,-0.09
1076700960,115.118,100,115.13,115.17,115.14,-0.015,-0.006,0.002,0.022,0.005,-0.134
1076701020,115.123,160,115.11,115.16,115.14,-0.01,-0.005,0.002,0,0.005,-0.149
1076701080,115.126,284,115.12,115.15,115.14,0.007,-0.006,0.001,0.086,0.046,-0.215
1076701140,115.14,144,115.13,115.15,115.14,0.006,-0.003,0.001,0.037,-0.018,-0.176
1076701200,115.123,590,115.13,115.14,115.15,0,-0.005,0,0.047,-0.009,-0.201
1076701260,115.212,678,115.16,115.15,115.15,0.025,0.001,0.004,-0.059,-0.152,-0.286
1076701320,115.177,124,115.17,115.14,115.15,0.011,-0.001,0.003,-0.011,-0.101,-0.209
1076701380,115.17,49,115.19,115.14,115.16,0.014,0,0.003,-0.047,-0.084,-0.186
1076701440,115.153,982,115.17,115.14,115.16,-0.017,-0,0.003,-0.025,-0.05,-0.122
1076701500,115.166,122,115.16,115.15,115.17,-0.003,0.005,0.003,0.006,-0.064,-0.148
1076701560,115.123,437,115.15,115.15,115.17,-0.014,0,0.001,-0.001,-0.045,-0.099
1076701620,115.128,91,115.14,115.15,115.17,-0.007,0,-0,-0.014,-0.077,-0.112
1076701680,115.172,101,115.14,115.16,115.17,0.002,0.004,0.001,-0.112,-0.181,-0.152
1076701740,115.122,217,115.14,115.15,115.17,-0,-0.002,-0.001,-0.046,-0.165,-0.098
1076701800,115.114,83,115.14,115.15,115.16,-0.004,-0.001,-0.002,-0.028,-0.155,-0.105
1076701860,115.06,583,115.1,115.14,115.16,-0.032,-0.013,-0.005,0.043,-0.073,-0.059
1076701920,115.076,145,115.08,115.13,115.15,-0.013,-0.009,-0.004,0.026,-0.068,-0.129
1076701980,115.086,256,115.07,115.12,115.15,-0.008,-0.007,-0.004,-0.008,-0.057,-0.143
1076702040,115.103,77,115.09,115.11,115.15,0.012,-0.004,-0.002,-0.052,-0.089,-0.128
1076702100,115.102,76,115.1,115.11,115.14,0.008,-0.006,-0.003,-0.111,-0.089,-0.136
1076702160,115.078,60,115.09,115.1,115.14,-0.002,-0.004,-0.003,-0.121,-0.094,-0.101
1076702220,115.051,1123,115.08,115.1,115.14,-0.015,-0.007,-0.004,-0.092,-0.077,-0.067
1076702280,114.991,1577,115.04,115.08,115.13,-0.032,-0.016,-0.006,-0.004,-0.08,-0.001
1076702340,114.957,585,115,115.06,115.12,-0.035,-0.014,-0.006,0.051,0.007,0.065
1076702400,114.959,1076,114.97,115.05,115.11,-0.027,-0.013,-0.006,0.07,-0.037,0.055
1076702460,114.987,130,114.97,115.04,115.11,-0.001,-0.006,-0.006,0.027,-0.061,0.018
1076702520,115.008,79,114.98,115.03,115.1,0.015,-0.006,-0.005,0.005,-0.04,0.003
1076702580,115.029,591,115.01,115.03,115.1,0.02,-0.005,-0.004,-0.045,-0.045,-0.014
1076702640,115.014,186,115.02,115.02,115.09,0.008,-0.008,-0.004,-0.04,0.017,0.102
1076702700,115.013,207,115.02,115.01,115.09,0.001,-0.008,-0.003,-0.102,0.005,0.099
1076702760,114.984,275,115,115,115.08,-0.013,-0.008,-0.004,-0.02,0.04,0.124
1076702820,114.974,360,114.99,114.99,115.08,-0.012,-0.007,-0.004,-0.052,0.042,0.129
1076702880,114.911,1045,114.96,114.98,115.07,-0.03,-0.007,-0.006,0.015,0.109,0.214
1076702940,114.964,235,114.95,114.98,115.07,-0.006,0.001,-0.005,0.004,0.06,0.16
1076703000,114.922,202,114.93,114.98,115.06,-0.015,-0.003,-0.006,0.062,0.087,0.166
1076703060,114.926,186,114.94,114.97,115.05,0.004,-0.005,-0.008,0.105,0.075,0.166
1076703120,114.968,242,114.94,114.97,115.04,0.001,-0.003,-0.006,0.05,-0.021,0.121
1076703180,114.984,2013,114.96,114.97,115.04,0.018,-0.004,-0.005,0.04,-0.041,0.089
1076703240,115.031,167,114.99,114.97,115.03,0.03,0.001,-0.004,-0.015,-0.056,0.028
1076703300,115.018,88,115.01,114.97,115.03,0.014,0,-0.004,0.002,-0.052,0.033
